,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,len_url,len_hostname,qty_points,qty_hyphen,qty_at_sign,qty_question_mark,qty_ampersand,qty_equal_sign,qty_underscore,qty_porcentage,qty_back_slash,qty_colon,qty_comma,qty_semicolon,qty_dollar_sign,is_https,numbers_url_ratio,numbers_hostname_ratio
9335,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,8,6,2,3,2,13,5,13,5.0,4.0,5.333333333,0,0,0,0,0,18,0.277777778,0.722222222,1,0.230769231,0.0,0,1,66.66666667,33.33333333,0,71.42857143,0,1,1,0,184,4565,7521365,0,1,4,63,13,5,2,0,0,0,0,0,0,6,2,0,0,0,1,0.031746031746031744,0.0
7117,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,2,0,5,5,0,3.5,3.5,0.0,0,0,0,0,0,42,0.761904762,0.238095238,0,0.5,0.0,0,0,100.0,0.0,0,50.0,0,0,1,0,734,8396,1194,0,0,6,21,12,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
4840,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,2,4,10,9,10,6.2,5.5,6.666666667,0,0,0,0,0,616,0.983766234,0.016233766,0,0.6,0.0,0,0,100.0,0.0,0,71.42857143,0,0,1,0,903,7132,12,0,0,7,47,16,2,0,0,0,0,0,1,0,4,1,0,0,0,1,0.0,0.0
3864,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,1,3,3,3,7,7,5,3.777777778,5.0,3.428571429,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,0,10262,76908,0,0,5,53,15,3,1,0,0,0,0,0,1,6,1,0,0,0,0,0.1320754716981132,0.0
1389,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,34,0.588235294,0.411764706,1,0.071428571,0.071428571,0,1,100.0,0.0,0,47.36842105,0,1,0,0,675,4804,0,0,0,2,28,20,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
1234,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,3,1,3,1,7,7,6,4.142857143,5.0,3.8,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,752,2899,0,0,1,0,46,15,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0.021739130434782608,0.0
359,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,46,0.217391304,0.782608696,0,0.166666667,0.0,0,1,0.0,100.0,0,0.0,0,0,1,0,240,3047,0,0,0,0,35,27,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
10334,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,2,3,2,15,15,7,5.142857143,9.0,3.6,0,0,0,0,0,121,0.20661157,0.79338843,0,0.09375,0.552083333,0,1,25.0,75.0,0,38.23529412,0,1,1,0,920,6385,37834,0,0,5,53,23,3,0,0,0,0,0,2,0,4,1,0,0,0,0,0.0,0.0
5571,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,7,3,13,13,6,7.25,10.0,4.5,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,644,1546,4669,0,1,2,44,25,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.06818181818181818,0.12
4348,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,3,3,3,12,12,10,6.571428571,7.5,6.2,0,0,0,0,0,192,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,161,204,0,0,0,0,63,20,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
3413,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,5,4,3,3,6,11,11,8,7.2,7.0,7.333333333,1,0,0,0,0,244,0.725409836,0.274590164,1,0.179104478,0.014925373,0,1,98.46153846,1.538461538,0,8.510638298,0,1,1,0,167,7869,2033,0,0,6,51,19,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
1805,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,160,0.9125,0.0875,0,0.0,0.214285714,0,1,100.0,0.0,0,56.25,0,0,1,0,188,8212,2216,0,0,7,23,14,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
10347,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,12,2,1,14,1,15,14,15,5.583333333,14.0,4.818181818,2,0,0,0,0,10,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,0,-1,0,0,1,0,93,21,3,1,1,1,1,2,1,0,6,1,0,1,0,0,0.010752688172043012,0.0
10823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,29,2,29,29,2,15.5,29.0,2.0,0,0,0,0,0,21,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,581,1245,0,0,1,1,45,33,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
5460,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,80.0,20.0,0,100.0,0,1,0,0,77,5767,0,0,1,2,77,23,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2987012987012987,0.0
6815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,14,7,14,14,7,10.5,14.0,7.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,1000,-1,0,0,1,0,33,17,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
5622,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,15,4,1,3,1,16,7,16,4.333333333,5.0,4.230769231,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,3437,9346,104142,0,1,4,91,15,3,10,0,0,0,0,0,0,5,1,0,0,0,0,0.03296703296703297,0.0
11197,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,14,7,2,3,2,10,9,10,6.285714286,6.0,6.333333333,4,0,0,0,0,27,0.888888889,0.111111111,1,0.0,0.0,0,1,0.0,0.0,0,100.0,0,1,1,0,221,3065,0,0,1,2,114,17,2,2,0,1,0,2,2,0,8,1,0,0,0,1,0.043859649122807015,0.0
6351,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,14,0,1,2,1,6,3,6,2.428571429,2.5,2.4,1,0,0,0,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,1,0,-1,0,1,1,0,40,13,4,0,1,1,0,1,0,0,4,1,0,0,0,0,0.25,0.7692307692307693
1357,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,1,1,7,1,7,7,7,4.25,7.0,3.857142857,3,0,0,0,0,7,0.714285714,0.285714286,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,0,1,1,0,657,0,0,1,0,51,10,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0.0,0.0
8218,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,36,0.944444444,0.055555556,0,0.0,0.0,0,0,100.0,0.0,0,50.0,0,0,0,0,1164,2853,120685,0,0,4,27,18,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
10372,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,26,0.038461538,0.961538462,2,1.12,0.0,0,1,0.0,100.0,0,0.0,0,1,1,0,117,7188,2888357,0,1,1,20,12,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
7575,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,1,4,6,4,8,8,5,6.2,7.333333333,4.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,272,3381,0,0,1,0,46,27,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0.08695652173913043,0.0
2394,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,10,3,2,3,2,10,6,10,5.7,4.5,6.0,0,0,0,0,0,9,0.777777778,0.222222222,0,0.5,0.5,0,0,100.0,0.0,0,0.0,0,1,0,0,892,7142,1347894,0,0,3,78,14,3,4,0,0,0,0,0,0,5,1,0,0,0,1,0.01282051282051282,0.0
5431,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,8,4,21,21,20,13.0,14.5,12.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,2941,6555,0,0,1,2,80,34,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0.075,0.0
3194,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,3,3,13,13,8,6.75,8.0,5.5,1,0,0,0,0,22,0.590909091,0.409090909,1,0.0,0.0,0,1,0.0,0.0,0,33.33333333,0,1,1,0,81,-1,0,0,1,0,45,24,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
7470,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,2,9,2,9,9,5,5.0,9.0,3.666666667,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,335,-1,0,0,1,0,35,13,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
531,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,9,4,3,3,4,8,8,8,5.777777778,5.5,5.857142857,0,0,0,0,0,222,0.774774775,0.225225225,1,0.26,0.2,0,1,90.0,10.0,0,13.88888889,0,0,0,0,124,8276,6078,0,1,6,71,16,3,2,0,0,0,0,0,0,6,1,0,0,0,0,0.09859154929577464,0.0
9978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,5,13,5,13,13,6,8.0,13.0,5.5,0,0,0,0,0,10,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,187,909,0,0,1,2,38,17,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
9621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,8,2,8,8,3,4.333333333,8.0,2.5,0,0,0,0,0,16,0.5,0.5,1,0.0,0.0,0,1,0.0,0.0,0,50.0,0,0,0,0,91,1735,2262517,0,1,2,26,12,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
9627,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,2,1,1,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,231,5612,5865346,0,1,5,47,39,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0.1276595744680851,0.15384615384615385
5902,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,5,7,10,10,7,7.333333333,7.5,7.0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,630,1561,0,0,0,0,36,20,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,1,10,1,10,10,9,5.545454545,10.0,5.1,0,0,0,0,0,174,0.67816092,0.32183908,0,0.285714286,0.178571429,0,1,82.35294118,17.64705882,0,13.04347826,0,1,0,0,47,5797,1518,0,0,7,82,14,1,9,0,0,0,0,0,0,3,1,0,0,0,0,0.10975609756097561,0.0
11402,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,3,3,3,17,17,3,7.666666667,10.0,3.0,0,0,0,0,0,219,0.876712329,0.123287671,0,0.296296296,0.0,0,1,100.0,0.0,0,55.17241379,0,1,1,0,2508,6258,689,0,0,6,36,25,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
1157,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,10,4,1,3,1,9,8,9,5.9,5.5,6.0,0,0,0,0,0,126,0.753968254,0.246031746,0,0.129032258,0.258064516,0,0,80.0,20.0,0,20.68965517,0,0,1,0,51,8759,5450,0,1,5,82,18,3,5,0,0,0,0,0,0,6,1,0,0,0,0,0.0975609756097561,0.0
7511,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,11,5,2,3,2,14,14,7,5.272727273,8.5,4.555555556,0,0,0,0,0,18,0.166666667,0.833333333,0,0.0,0.0,0,0,0.0,0.0,0,10.0,0,1,0,1,0,1759,8326,0,1,5,80,23,2,8,0,0,0,0,0,0,3,1,0,0,0,0,0.025,0.0
6074,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,3,4,9,9,6,5.166666667,6.0,4.75,0,0,0,0,0,78,0.91025641,0.08974359,1,0.0,0.0,0,1,80.0,20.0,0,90.90909091,0,1,0,0,84,6490,4053232,0,0,3,48,17,3,0,0,1,0,1,0,0,3,1,0,0,0,1,0.10416666666666667,0.0
2220,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,5,6,6,5,4.666666667,4.5,5.0,0,0,0,0,0,7,0.714285714,0.285714286,0,1.0,0.0,0,0,0.0,0.0,0,50.0,0,1,1,0,265,3388,0,0,1,3,26,13,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.07692307692307693,0.0
8127,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,3,4,16,16,12,8.75,9.5,8.0,0,0,0,0,0,95,0.842105263,0.157894737,1,0.266666667,0.466666667,1,1,80.0,20.0,0,90.90909091,0,1,0,0,1964,3515,10338,0,0,5,50,24,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
5239,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,9,4,11,9,11,7.75,9.0,7.333333333,1,0,0,0,0,7,0.0,1.0,1,0.142857143,0.142857143,1,1,0.0,100.0,0,0.0,0,1,0,0,293,-1,7601391,0,1,3,45,13,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.022222222222222223,0.07692307692307693
4362,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,1,2,8,2,18,18,9,5.818181818,13.0,4.222222222,0,0,0,0,0,147,0.156462585,0.843537415,3,0.024193548,0.016129032,0,1,14.28571429,85.71428571,0,11.95652174,0,1,0,0,35,5443,0,0,1,2,84,30,3,5,0,0,0,0,0,0,5,1,0,0,0,0,0.09523809523809523,0.0
9604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,5,4,5,5,4,4.5,5.0,4.0,0,0,0,0,0,41,0.902439024,0.097560976,1,0.0,0.0,0,1,100.0,0.0,0,100.0,0,1,0,0,730,4383,0,0,1,2,20,8,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
4890,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,2,3,2,9,4,9,4.5,3.5,4.833333333,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,975,4503,317915,0,0,4,56,14,4,0,0,1,0,1,2,0,3,1,0,0,0,0,0.08928571428571429,0.07142857142857142
6461,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,99,0.484848485,0.515151515,0,0.039215686,0.078431373,0,1,18.18181818,81.81818182,0,8.333333333,0,1,1,0,983,-1,3481179,0,0,3,34,25,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
2633,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,2,3,16,16,5,6.2,9.0,4.333333333,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,84,3934,0,0,1,0,47,23,1,1,0,1,0,1,0,0,4,1,0,0,0,0,0.0,0.0
7463,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,10,8,2,3,2,64,17,64,12.4,10.0,13.0,3,0,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,0,0,0,342,389,0,1,1,2,144,25,3,1,0,1,0,1,0,0,6,1,0,0,0,0,0.3194444444444444,0.0
179,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,2,1,7,1,65,15,65,16.45454545,11.0,17.66666667,1,0,0,0,0,12,0.583333333,0.416666667,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,1,0,0,3353,7968,892,0,0,7,204,27,2,1,0,1,0,2,3,0,5,1,0,0,0,1,0.1323529411764706,0.0
5819,1,1,1,1,1,0,0,1,0,0,3,1,0,0,0,31,13,2,3,2,25,6,25,5.419354839,4.5,5.482758621,1,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,0,2973,8348,1,0,0,10,213,14,4,3,0,2,4,5,1,5,11,2,0,4,0,1,0.11737089201877934,0.0
10654,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,6,2,3,3,0,14,14,0,5.5,5.5,0.0,0,0,0,0,0,18,0.555555556,0.444444444,0,0.625,0.0,0,0,80.0,20.0,0,25.0,0,1,0,0,217,5626,0,0,1,5,50,42,2,4,0,0,0,0,0,0,3,1,0,0,0,0,0.3,0.35714285714285715
399,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,8,0,2,2,2,3,3,3,2.5,2.5,2.5,0,0,0,0,2,76,0.934210526,0.065789474,0,1.0,0.0,0,0,100.0,0.0,0,28.57142857,0,1,1,1,0,-1,0,1,0,0,21,13,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0.47619047619047616,0.7692307692307693
4988,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,3,10,3,12,10,12,6.833333333,10.0,6.2,0,0,0,0,0,17,0.058823529,0.941176471,1,0.125,0.625,1,1,0.0,100.0,0,0.0,0,1,1,0,33,1794,0,0,1,0,57,14,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0.017543859649122806,0.0
381,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5,3,3,3,26,15,26,11.75,9.0,14.5,0,0,0,0,0,57,0.578947368,0.421052632,0,0.083333333,0.291666667,0,1,61.11111111,38.88888889,0,33.33333333,0,1,1,0,137,7534,204574,0,0,4,63,23,2,0,0,1,0,1,0,0,3,1,0,0,0,1,0.14285714285714285,0.0
5756,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,2,9,2,9,9,8,5.0,9.0,4.333333333,3,0,0,0,0,8,0.875,0.125,0,1.0,0.0,0,0,0.0,0.0,0,50.0,0,0,1,1,0,-1,998801,0,1,1,51,12,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0.0196078431372549,0.0
9284,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,2,11,2,11,11,6,4.777777778,11.0,4.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,935,5273,41333,0,0,4,62,15,2,3,0,0,0,0,0,0,6,1,0,0,0,0,0.0967741935483871,0.0
1813,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,10,4,13,10,13,8.25,10.0,7.666666667,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,86,-1,0,0,1,0,46,13,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.06521739130434782,0.0
8543,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,23,8,1,5,1,39,9,39,6.086956522,7.5,5.789473684,0,0,0,0,0,7,0.857142857,0.142857143,0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,149,216,0,0,1,0,174,37,2,15,0,0,0,0,0,0,8,1,0,0,0,1,0.22988505747126436,0.05405405405405406
3070,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,10,0,1,1,1,5,2,5,2.3,1.75,2.666666667,1,0,0,0,2,113,0.292035398,0.707964602,8,0.1125,0.0,0,1,0.0,100.0,0,5.405405405,0,1,1,1,0,-1,0,1,1,0,28,10,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.7
6095,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,130,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,193,-1,0,0,0,1,28,20,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
1792,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,4,4,5,12,12,8,7.0,8.0,6.333333333,0,0,0,0,0,23,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,1339,2314,0,0,1,0,50,21,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.08,0.0
7786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,8,2,11,8,11,6.0,8.0,5.333333333,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,217,1975,0,0,1,0,39,12,1,0,0,1,0,1,0,0,4,1,0,0,0,0,0.0,0.0
7695,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,2,3,9,9,4,4.4,5.5,3.666666667,0,0,0,0,0,2935,0.887223169,0.112776831,0,0.099697885,0.087613293,0,0,100.0,0.0,0,71.82978723,0,0,1,0,904,7130,12,0,0,7,38,16,2,0,0,0,0,0,1,0,4,1,0,0,0,1,0.0,0.0
10381,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,24,0.0,1.0,0,0.166666667,0.083333333,0,1,0.0,100.0,0,0.0,0,1,1,0,65,3222,0,0,0,2,27,18,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7595,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,3,3,8,10,7,10,7.4,5.0,9.0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,2430,1953,4365,0,1,3,54,16,2,0,0,1,0,1,0,0,3,1,0,0,0,1,0.07407407407407407,0.125
4520,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,74,0.891891892,0.108108108,0,0.25,0.125,0,0,33.33333333,66.66666667,0,28.57142857,0,1,1,1,0,-1,155748,0,0,4,29,20,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3013,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,3,3,3,10,9,10,4.857142857,6.0,4.4,0,0,0,0,0,360,0.988888889,0.011111111,1,0.0,0.0,0,1,100.0,0.0,0,100.0,0,1,0,0,1703,7428,193,0,0,7,52,17,3,0,0,0,0,0,2,0,4,1,0,0,0,1,0.019230769230769232,0.058823529411764705
8196,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,3,3,4,10,7,10,5.714285714,5.0,6.0,0,0,0,0,0,26,0.5,0.5,0,0.384615385,0.076923077,0,1,0.0,100.0,0,50.0,0,1,1,0,185,2708,1014308,0,0,5,58,15,2,3,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
2163,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,99,0.262626263,0.737373737,0,0.109589041,0.04109589,1,1,0.0,100.0,0,1.538461538,0,1,1,0,1280,2736,6310833,0,0,5,30,21,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
4590,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,2,2,8,8,2,4.0,4.5,2.0,0,0,0,1,2,32,0.65625,0.34375,0,0.545454545,0.272727273,1,0,100.0,0.0,0,9.090909091,0,1,1,0,361,-1,0,0,1,0,36,25,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3086,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,12,2,2,14,2,14,14,13,6.333333333,14.0,5.636363636,4,0,0,0,0,6,0.333333333,0.666666667,0,0.0,0.0,0,1,0.0,100.0,0,0.0,0,1,0,0,139,4609,0,0,1,3,97,17,2,1,0,1,0,1,0,0,9,1,0,0,0,0,0.0,0.0
117,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,6,1,3,3,3,8,8,7,5.0,5.5,4.75,0,0,0,0,0,315,0.93968254,0.06031746,0,0.0,0.0,0,1,96.77419355,3.225806452,0,71.69811321,0,1,1,0,150,7156,2272,0,0,3,45,15,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.15555555555555556,0.0
7525,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,3,2,3,2,11,11,8,6.125,7.0,5.833333333,0,0,0,0,0,100,0.53,0.47,1,0.063829787,0.0,0,1,70.96774194,29.03225806,0,18.42105263,0,0,0,0,75,3213,395589,0,0,5,69,19,2,4,0,0,0,0,0,0,5,1,0,0,0,1,0.028985507246376812,0.0
8241,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,34,0.5,0.5,0,0.352941176,0.058823529,0,0,0.0,0.0,0,26.08695652,0,1,1,1,0,1843,0,0,0,1,21,14,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
7844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,13,2,13,13,3,6.0,13.0,2.5,0,0,0,0,0,13,0.307692308,0.692307692,2,0.0,0.222222222,1,1,0.0,0.0,0,0.0,0,1,0,0,104,626,0,0,0,0,32,17,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0.0,0.0
4918,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,7,1,1,4,1,10,10,5,4.571428571,7.0,2.75,1,0,0,0,0,27,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,303,6636,0,0,1,0,49,27,3,2,0,0,1,0,0,0,3,1,0,0,0,0,0.12244897959183673,0.2222222222222222
4368,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,13,2,13,13,3,6.0,13.0,2.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,260,7410,0,0,1,0,33,17,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
